# dx dy dz
0.426763 0.620115 -0.658278
-0.343521 0.271764 -0.898965
0.53051 0.314324 -0.787248
-0.229452 0.801623 -0.552044
0.586991 -0.168467 -0.791872
-0.941328 -0.052982 -0.333308
-0.522418 -0.370292 -0.76809
-0.292924 0.236026 -0.926546
-0.153458 -0.327921 -0.932158
0.864611 0.264154 -0.427399
-0.409919 0.22335 -0.884353
-0.339733 0.60381 -0.721107
0.106189 -0.83924 -0.533292
0.641792 -0.557989 -0.526072
-0.21781 0.13611 -0.966454
-0.0401635 -0.820027 -0.570913
-0.329761 0.34128 -0.880219
0.17245 -0.850195 -0.497423
0.133335 -0.219752 -0.966401
0.412679 0.77681 -0.47567
-0.876404 0.394561 -0.276111
-0.18483 0.0920098 -0.978454
-0.00701203 0.94592 -0.324324
-0.197625 -0.099299 -0.975235
-0.885554 -0.176087 -0.429869
-0.780884 0.34332 -0.521873
0.391895 0.112804 -0.913068
-0.387675 0.523362 -0.758815
-0.825615 -0.0366909 -0.56304
-0.36972 0.434773 -0.821145
-0.657343 -0.103715 -0.74642
-0.366002 -0.86025 -0.354983
0.429032 0.63648 -0.640956
0.446562 -0.0506303 -0.893319
-0.338343 0.446844 -0.828163
-0.380111 -0.249852 -0.890556
0.514935 0.205505 -0.832232
-0.829798 -0.296244 -0.472943
-0.79004 -0.568308 -0.22992
0.111828 -0.884416 -0.453104
-0.548387 0.497897 -0.671841
-0.02938 0.218891 -0.975307
0.680033 0.489121 -0.546183
0.703139 0.280576 -0.653355
0.411971 0.470835 -0.780125
0.0533848 0.527088 -0.848133
-0.0831776 -0.0720134 -0.993929
-0.0976179 0.482634 -0.870365
-0.365936 -0.676615 -0.63897
-0.762094 0.42985 -0.484192
0.108509 -0.98751 -0.114236
-0.488727 0.136279 -0.861727
0.472661 -0.046961 -0.879992
-0.374956 0.486892 -0.788888
-0.202608 0.543168 -0.814812
-0.215566 0.30532 -0.92753
0.460247 0.27338 -0.844651
-0.0678407 0.246815 -0.966685
0.729476 0.407474 -0.54939
0.197823 -0.771721 -0.604412
-0.0293012 -0.739775 -0.672216
0.488895 0.135851 -0.8617
-0.666425 0.139265 -0.73245
0.523398 0.439324 -0.730102
0.288684 0.511613 -0.809268
-0.189858 -0.372309 -0.908482
0.815823 0.445597 -0.368613
-0.333909 -0.567944 -0.752293
-0.446562 -0.860687 -0.244539
0.366879 -0.574932 -0.731336
-0.38403 0.283796 -0.878624
0.171274 -0.490287 -0.854566
-0.0563594 0.220587 -0.973738
0.919894 0.207803 -0.332585
-0.453152 0.420682 -0.785926
-0.0997957 0.905454 -0.412545
-0.192208 -0.285098 -0.939029
0.694615 0.517624 -0.499575
-0.577435 0.261196 -0.773528
-0.532437 -0.583909 -0.61283
-0.684598 -0.501828 -0.528672
0.810693 -0.570694 -0.130712
-0.770724 -0.510231 -0.38164
-0.60031 0.105358 -0.792797
-0.105296 -0.704934 -0.701413
0.354957 0.605424 -0.712368
0.513794 0.395898 -0.761105
0.586392 0.353768 -0.728693
-0.39084 0.60328 -0.695196
0.70229 0.135379 -0.6989
-0.0424985 0.268237 -0.962415
0.705908 -0.32413 -0.629789
0.0741576 0.0942018 -0.992787
-0.372113 0.812148 -0.449385
0.0713346 0.706924 -0.703683
-0.259838 0.0481863 -0.964449
-0.30683 -0.543577 -0.781268
-0.161058 0.565391 -0.808946
-0.153361 0.38922 -0.908289
0.516817 -0.147568 -0.843282
-0.324092 -0.905622 -0.27352
0.791756 -0.0487888 -0.608886
0.794602 0.201303 -0.572787
-0.710326 -0.183328 -0.679579
0.752559 0.443132 -0.487124
-0.897239 0.0507376 -0.43862
0.947794 -0.0394269 -0.316435
0.358655 -0.188256 -0.91429
-0.0149506 0.369623 -0.929062
0.336149 0.227726 -0.913863
-0.0500204 -0.139142 -0.989008
-0.152641 0.684918 -0.712452
-0.09175 0.748409 -0.656861
-0.623507 -0.698905 -0.350387
-0.0555502 -0.547481 -0.834972
0.857666 -0.201681 -0.473006
-0.605259 0.375366 -0.70197
0.749328 0.457057 -0.479173
0.264679 -0.190156 -0.945402
-0.273246 -0.695477 -0.664566
-0.10513 -0.0469455 -0.99335
-0.647888 -0.168069 -0.742963
0.156614 -0.674292 -0.721666
0.000408106 -0.834413 -0.55114
-0.22939 -0.947846 -0.221286
-0.495064 -0.00858054 -0.868814
0.164197 0.100844 -0.981259
0.219937 -0.121955 -0.967861
-0.727807 -0.00446525 -0.685767
-0.34029 -0.194934 -0.919893
-0.83009 -0.467316 -0.304249
-0.195953 -0.696079 -0.690707
-0.640969 -0.23523 -0.730633
-0.245137 0.912277 -0.328113
-0.113788 0.489815 -0.864369
-0.0280663 -0.101301 -0.99446
0.61584 0.477489 -0.626694
-0.390934 0.397301 -0.830255
0.721891 -0.325013 -0.610934
0.755908 -0.262075 -0.599933
-0.181859 0.110573 -0.977088
0.15333 0.424312 -0.89244
0.110524 -0.509176 -0.853536
-0.166239 0.723284 -0.670242
0.432437 -0.854357 -0.288222
-0.717953 -0.438334 -0.540747
-0.104499 0.265092 -0.958544
0.870088 -0.276953 -0.40773
0.0486598 -0.922856 -0.382058
-0.712465 0.339309 -0.614217
-0.131131 -0.444748 -0.886004
-0.327725 0.922462 -0.20411
-0.0305666 0.737795 -0.674332
-0.10862 -0.855907 -0.505593
0.530857 0.296602 -0.793863
-0.406561 0.0207464 -0.913388
0.213024 0.184243 -0.959518
-0.446037 -0.349421 -0.823988
0.530252 0.718931 -0.449411
-0.777087 0.156874 -0.60953
-0.192778 -0.737356 -0.647412
-0.089681 -0.332574 -0.938803
-0.444818 -0.112728 -0.888498
0.503891 0.491336 -0.71041
-0.091064 -0.588749 -0.80317
-0.17878 -0.590303 -0.787134
0.672018 0.279171 -0.685897
0.12561 0.434497 -0.891872
-0.380402 0.330336 -0.863812
-0.851903 -0.169997 -0.495341
0.0593047 0.502554 -0.86251
0.277395 -0.910793 -0.305793
-0.155527 -0.668029 -0.727701
0.448154 -0.264792 -0.853841
0.056077 0.809555 -0.584359
-0.493587 -0.373701 -0.785315
-0.539811 -0.290661 -0.790013
0.511859 0.491307 -0.704711
-0.353106 0.0751062 -0.932564
-0.972225 0.198231 -0.124431
0.857205 0.011631 -0.514844
0.606949 -0.210145 -0.766454
-0.538954 -0.417361 -0.731668
0.890386 0.227394 -0.394341
-0.665649 0.686368 -0.292935
-0.355014 -0.355541 -0.864613
0.220935 0.971288 -0.0882482
0.397957 -0.745863 -0.534153
0.496021 0.165369 -0.852418
-0.214134 0.25661 -0.942496
0.239663 -0.90356 -0.355163
0.246878 -0.154484 -0.956654
-0.529432 0.517916 -0.671911
-0.698719 0.628662 -0.341433
-0.0102677 -0.201051 -0.979527
0.179227 0.507598 -0.842747
-0.360291 0.186878 -0.913929
-0.9649 -0.0754669 -0.251539
0.623692 0.381147 -0.682448
0.667833 0.118242 -0.734859
-0.107199 0.804012 -0.584871
-0.639521 -0.416963 -0.645875
-0.648461 -0.255529 -0.717079
0.0704666 -0.79513 -0.602331
0.0707528 0.584618 -0.808217
0.464016 -0.692758 -0.552065
-0.920608 0.153095 -0.359225
-0.273822 0.150233 -0.949974
0.220951 -0.215456 -0.951188
0.0850065 -0.530677 -0.843301
0.593602 -0.520565 -0.613717
-0.656997 -0.220593 -0.720898
-0.404501 0.66608 -0.62667
0.0580981 -0.758484 -0.649096
-0.958248 0.221253 -0.18113
0.281177 -0.0433782 -0.958675
-0.0610858 0.418621 -0.906104
0.966092 -0.0607928 -0.250941
0.746417 0.208688 -0.631911
0.0421762 -0.991242 -0.125145
0.128464 0.319871 -0.938712
0.515057 0.56605 -0.643664
-0.103489 -0.180572 -0.978102
-0.923205 0.371839 -0.0971033
0.576535 0.498775 -0.647172
0.487597 0.450075 -0.748119
-0.490608 0.492279 -0.719003
0.0144121 0.836095 -0.548395
0.762251 0.507217 -0.402126
0.416247 0.0979948 -0.903956
-0.501304 -0.406333 -0.763929
0.151739 0.136562 -0.978941
0.537031 0.545351 -0.643577
-0.750548 0.342589 -0.565075
-0.461996 -0.228073 -0.857054
-0.207186 0.274313 -0.939056
0.600166 0.390758 -0.697931
0.637124 0.739464 -0.217407
0.450681 0.823243 -0.345192
0.385558 -0.0292049 -0.922221
0.168679 0.691402 -0.702503
-0.0254749 0.373789 -0.927164
-0.151979 -0.469538 -0.869734
-0.217792 -0.730578 -0.647165
0.0482694 -0.618838 -0.784034
-0.042823 -0.287037 -0.956962
-0.525083 -0.0366108 -0.850263
-0.171449 0.151915 -0.97341
0.263232 -0.743974 -0.614175
0.617687 -0.046591 -0.785043
-0.175791 0.362939 -0.915081
0.568648 -0.587025 -0.57623
-0.615171 -0.384865 -0.688072
0.144335 0.902153 -0.406556
0.035032 0.92913 -0.368089
0.356852 -0.239199 -0.903017
-0.471587 -0.127057 -0.872618
-0.0731614 -0.108111 -0.991443
0.941657 -0.0175876 -0.336115
-0.234387 -0.275471 -0.932298
-0.247591 -0.532481 -0.809421
0.563666 0.187351 -0.804475
-0.898973 0.158556 -0.408299
0.602916 0.224983 -0.765425
-0.655337 0.607988 -0.448201
0.0633962 0.989396 -0.13068
0.0395812 0.792197 -0.608981
-0.201617 0.854782 -0.478224
-0.0948856 -0.916579 -0.388433
-0.0350131 0.402163 -0.914898
-0.393446 -0.0662117 -0.916961
-0.100587 0.640758 -0.761125
-0.769639 0.177804 -0.613223
0.358685 -0.504924 -0.785109
-0.624358 0.763977 -0.162836
0.517216 0.391853 -0.76088
0.472393 -0.523714 -0.70892
-0.87483 -0.208081 -0.437465
-0.170636 -0.596774 -0.784056
0.212214 0.0290428 -0.976792
-0.310701 0.115562 -0.943457
-0.158776 0.134761 -0.978074
-0.4105 -0.188368 -0.892192
0.595375 0.660834 -0.456977
0.379171 -0.310383 -0.871718
0.196395 0.582879 -0.788467
-0.301673 0.0155722 -0.953284
-0.0535089 -0.567012 -0.821969
-0.117202 -0.122798 -0.985487
-0.2656 0.876957 -0.400502
0.70905 -0.198396 -0.676674
0.545772 0.509284 -0.665404
-0.174539 0.0503169 -0.983364
0.124955 0.0155537 -0.992041
-0.564164 0.755894 -0.33218
-0.62078 -0.213114 -0.754463
0.856639 -0.135593 -0.497779
-0.151777 0.308522 -0.93903
0.740229 0.644175 -0.192614
-0.94758 -0.218239 -0.233375
0.650835 0.686134 -0.325013
-0.542044 0.234608 -0.806937
-0.152383 -0.765403 -0.62525
0.854279 -0.0565772 -0.516727
0.0366594 0.841081 -0.539666
0.503898 0.253979 -0.82558
-0.822935 -0.290377 -0.488322
-0.948094 -0.100787 -0.301595
-0.169504 -0.758866 -0.628801
-0.266458 -0.780487 -0.565544
-0.682147 0.656852 -0.321281
0.046409 -0.14898 -0.987751
0.531703 -0.0408094 -0.845947
-0.878933 0.0456382 -0.474757
-0.403509 0.24439 -0.881734
0.332026 -0.483929 -0.809674
-0.590089 -0.475142 -0.652714
-0.335243 -0.47482 -0.813731
-0.538575 0.190333 -0.820799
-0.925377 0.122414 -0.358737
0.568627 -0.746122 -0.346361
0.479116 -0.249442 -0.841562
0.174587 -0.823383 -0.539963
-0.278637 0.0998893 -0.955188
0.176097 -0.300039 -0.937532
0.0568423 0.134922 -0.989224
-0.712001 -0.449392 -0.539539
-0.364206 -0.810721 -0.458351
-0.130382 -0.319659 -0.938519
-0.553568 0.0357864 -0.832035
-0.46412 0.104455 -0.879592
-0.196498 -0.955852 -0.218483
-0.578101 -0.1617 -0.799783
-0.604741 -0.216201 -0.766515
-0.714248 0.349486 -0.606391
0.678106 0.567474 -0.46706
-0.531326 -0.402833 -0.745264
0.782808 0.267229 -0.561962
-0.217552 0.0888943 -0.971992
-0.00505763 0.741239 -0.671222
0.288967 0.0101821 -0.957285
-0.257575 -0.735312 -0.626875
-0.447301 0.876696 -0.17699
0.680532 -0.215045 -0.700451
-0.24779 -0.916732 -0.313374
0.274397 -0.15648 -0.948799
-0.93397 -0.192235 -0.301242
-0.641264 -0.00680296 -0.76729
-0.690834 -0.493044 -0.528825
0.567795 0.512735 -0.643981
0.522044 0.0517534 -0.851347
0.679322 -0.273004 -0.681168
-0.159512 -0.333743 -0.92907
-0.430898 -0.726879 -0.534765
-0.655601 -0.36824 -0.659231
0.395697 0.539883 -0.742933
0.555172 -0.337794 -0.760052
0.155922 -0.0684909 -0.985392
0.417577 0.33069 -0.846329
-0.218763 0.446977 -0.867383
0.0469136 0.66834 -0.742375
0.192969 0.744404 -0.639238
0.302515 -0.421937 -0.854666
-0.615981 -0.0145749 -0.787626
-0.239764 0.724922 -0.645757
0.124057 -0.478724 -0.869157
-0.318938 0.0495889 -0.946477
0.444046 0.22148 -0.868199
-0.322703 0.365971 -0.872885
0.401931 0.382114 -0.83213
-0.792033 0.359922 -0.493092
0.32988 -0.286302 -0.899561
0.964565 -0.198711 -0.173578
-0.512034 -0.730707 -0.45154
-0.0250576 0.35866 -0.933132
0.909017 -0.282158 -0.306715
-0.71738 -0.319472 -0.619115
0.960646 0.0245521 -0.27669
-0.71684 0.406938 -0.566164
-0.628179 0.209963 -0.749204
-0.462068 -0.0782191 -0.883388
-0.174765 -0.0379168 -0.98388
-0.641951 -0.0980912 -0.760445
-0.159318 -0.80968 -0.564833
-0.685054 0.127308 -0.717282
0.507113 0.294748 -0.809914
-0.202477 -0.0231211 -0.979014
0.488378 -0.789684 -0.371331
-0.529362 0.323766 -0.784188
0.100109 0.256543 -0.961334
-0.321919 -0.300856 -0.897694
0.650053 0.471209 -0.596148
-0.154033 -0.819819 -0.551516
0.594442 -0.548378 -0.588149
0.339491 0.180812 -0.923067
-0.183185 -0.23972 -0.953403
-0.277593 -0.544557 -0.791454
-0.0596468 0.662525 -0.746661
0.723202 0.113458 -0.681254
-0.876476 0.18267 -0.445446
-0.220784 -0.792271 -0.568825
-0.682092 0.0422979 -0.730042
0.574502 0.15422 -0.803843
0.179722 -0.957582 -0.22525
0.126153 -0.170092 -0.97732
-0.0366387 0.658553 -0.751642
-0.877892 0.228189 -0.420993
-0.54147 0.108944 -0.833631
-0.859007 0.0269192 -0.511255
-0.292731 -0.563135 -0.772779
0.222382 -0.193728 -0.955518
0.271559 -0.527185 -0.80519
-0.823999 0.0499576 -0.564385
-0.164231 0.497283 -0.851902
0.549213 -0.196818 -0.812175
-0.115712 -0.74242 -0.659866
0.46697 -0.783082 -0.410756
0.65941 -0.398052 -0.637756
0.161411 -0.600925 -0.782838
-0.686217 -0.218486 -0.693808
-0.655659 0.545199 -0.522369
0.786066 0.196321 -0.586138
-0.41682 0.213389 -0.883587
0.750076 -0.258611 -0.608693
0.0115923 0.445676 -0.895119
-0.0659501 -0.519685 -0.851808
0.400139 -0.542146 -0.738896
-0.893272 0.377419 -0.244173
-0.349472 0.81778 -0.45728
-0.318441 0.719877 -0.616744
0.568206 -0.73739 -0.365236
0.810087 0.264524 -0.523245
-0.375027 -0.633684 -0.676609
-0.339437 -0.846487 -0.410174
0.186716 -0.810401 -0.555326
-0.714517 0.572821 -0.401673
-0.117505 0.0647613 -0.990958
-0.758313 0.300877 -0.578303
0.122939 -0.0552103 -0.990877
-0.545579 0.7727 -0.324466
-0.630915 -0.260252 -0.7309
-0.127061 -0.856555 -0.50017
-0.800309 -0.121875 -0.587071
0.851303 -0.223748 -0.474573
-0.526857 -0.172805 -0.832202
0.637415 0.0687084 -0.767451
-0.103341 0.0411998 -0.993792
0.791399 0.333834 -0.512096
0.0843511 0.623614 -0.777168
-0.324001 0.119752 -0.938447
0.568739 -0.374282 -0.732427
-0.0861603 -0.555844 -0.826809
0.428455 -0.450295 -0.783365
-0.133876 0.265051 -0.954895
-0.535312 -0.795948 -0.282679
0.592854 -0.796402 -0.119444
-0.243776 -0.555244 -0.795159
-0.0872023 -0.159175 -0.983392
0.49304 -0.098422 -0.864421
0.32548 -0.620366 -0.713589
0.606915 -0.68871 -0.396652
-0.621599 -0.727293 -0.290962
-0.576371 -0.286223 -0.765423
0.529579 0.374328 -0.761199
0.191303 0.755217 -0.626937
-0.544035 0.201904 -0.814408
-0.631505 -0.193367 -0.750874
-0.42746 0.697317 -0.575349
-0.703199 -0.227282 -0.673687
-0.289646 -0.772878 -0.564593
0.76827 -0.478832 -0.424831
-0.692198 0.41208 -0.592496
-0.130482 0.47151 -0.872154
-0.405647 -0.551122 -0.729188
-0.319475 0.707459 -0.630426
-0.400495 -0.357959 -0.843487
-0.374927 0.176115 -0.910172
-0.206528 0.749681 -0.628749
-0.149286 0.449436 -0.88075
0.0681634 -0.95637 -0.284095
-0.812957 0.142458 -0.564629
-0.753105 0.154853 -0.639416
0.539493 0.760474 -0.361423
-0.317075 0.704583 -0.634843
0.815742 0.238365 -0.527017
0.879105 0.197541 -0.433764
-0.488924 -0.696173 -0.52564
-0.873203 -0.0834121 -0.480165
-0.899339 -0.0312244 -0.436137
-0.279303 -0.794679 -0.538957
-0.251586 0.764011 -0.594131
0.668277 0.0329155 -0.743184
0.284006 0.498051 -0.819321
0.647047 0.617537 -0.447189
0.741019 0.659136 -0.128183
0.0641973 -0.232242 -0.970537
0.692654 0.46409 -0.552133
0.819894 0.447121 -0.35757
-0.569961 -0.160838 -0.805777
-0.717538 0.196957 -0.668093
0.633254 -0.469607 -0.61519
-0.692175 0.587984 -0.418532
0.72951 0.513563 -0.451738
0.461423 0.769605 -0.441358
0.0308338 -0.0812319 -0.996218
-0.159473 0.000503419 -0.987202
0.0790943 0.275424 -0.958064
-0.306117 0.81793 -0.487118
0.31545 0.324959 -0.891568
-0.872465 0.442452 -0.207466
0.747099 -0.128897 -0.652095
0.677473 -0.0813286 -0.731038
-0.224596 0.663304 -0.713852
0.811974 0.391938 -0.432531
0.672377 -0.38163 -0.634245
0.924443 0.240545 -0.295878
-0.631215 -0.557989 -0.538717
0.34379 0.889877 -0.299879
0.0489038 0.49782 -0.8659
0.182529 0.138208 -0.973438
0.251411 -0.783485 -0.568281
-0.195815 -0.802528 -0.563565
-0.190886 -0.786742 -0.587027
0.517087 -0.0704579 -0.853028
0.693392 0.494549 -0.524051
0.111605 -0.0412194 -0.992897
-0.73446 -0.377594 -0.563906
-0.918718 -0.170621 -0.356154
0.239722 -0.141141 -0.960527
0.0928324 -0.494444 -0.864238
0.298348 0.4518 -0.840753
0.0917765 0.772789 -0.627993
-0.18933 -0.0710521 -0.979339
0.331076 0.108856 -0.937304
0.101372 -0.316465 -0.943172
-0.0925578 -0.111096 -0.98949
0.0531031 0.173 -0.983489
-0.520268 0.116378 -0.846036
-0.601359 0.199325 -0.773716
0.469034 -0.0359557 -0.882448
0.0748068 0.304852 -0.949457
-0.382993 -0.166903 -0.908548
0.112009 -0.653536 -0.748562
-0.605443 0.0357393 -0.795086
0.809111 0.060303 -0.584554
-0.475761 -0.446538 -0.757796
-0.23659 -0.620133 -0.747971
-0.933693 -0.211518 -0.288926
-0.0300553 -0.919725 -0.391411
-0.497638 0.438411 -0.748433
-0.629427 -0.11965 -0.767793
0.23368 -0.270851 -0.933827
-0.460485 -0.387376 -0.798682
0.473773 0.573085 -0.668665
0.223968 -0.0293565 -0.974154
-0.713285 -0.377314 -0.590643
-0.455108 0.0404767 -0.889516
-0.374812 0.868417 -0.324603
0.0171046 -0.254871 -0.966824
-0.397168 -0.129424 -0.908574
0.818918 -0.341292 -0.461403
0.792429 -0.167007 -0.586655
0.731045 0.114716 -0.672617
-0.116817 -0.336822 -0.934294
0.469741 -0.36077 -0.805722
0.412218 0.777289 -0.475288
-0.323258 -0.72717 -0.60558
-0.857614 -0.0402565 -0.512716
0.437569 0.184643 -0.880023
-0.975448 0.112567 -0.189288
-0.390843 0.471426 -0.790569
0.226054 0.227211 -0.947246
-0.476733 -0.280405 -0.833126
-0.377938 0.894739 -0.237917
0.328593 -0.832736 -0.44562
-0.878873 -0.424554 -0.21757
0.777499 0.537518 -0.326451
-0.593759 -0.755415 -0.277125
0.0868036 0.847188 -0.524155
0.407164 0.593552 -0.6942
-0.52334 -0.706339 -0.476654
-0.719261 -0.488654 -0.493843
0.106942 -0.0303873 -0.993801
0.0960818 0.85273 -0.51344
-0.247991 0.554627 -0.794285
-0.914032 -0.400307 -0.0655733
0.398172 -0.557234 -0.728663
-0.270727 0.209981 -0.939476
-0.486438 -0.251203 -0.836824
0.123672 0.571219 -0.811427
0.0296265 0.344278 -0.9384
-0.739099 0.537645 -0.405795
-0.325607 -0.575215 -0.750405
-0.71244 0.261322 -0.65126
0.443593 -0.160164 -0.881801
0.404727 0.748182 -0.525756
-0.152413 -0.707115 -0.690477
-0.636553 -0.464875 -0.615379
-0.604566 -0.482761 -0.633594
0.965057 -0.230471 -0.12469
-0.0494647 -0.887302 -0.458528
-0.608951 -0.385785 -0.693072
0.539776 0.19136 -0.819771
0.393217 0.668297 -0.631474
-0.0124408 -0.292464 -0.956196
-0.357553 0.736489 -0.574229
-0.0203661 0.0680809 -0.997472
-0.91761 -0.337687 -0.209664
0.693047 -0.0222082 -0.720551
-0.548137 -0.430443 -0.717123
0.125302 0.98971 -0.0690948
0.200401 -0.668373 -0.716322
-0.852364 0.190302 -0.487093
0.480293 -0.552712 -0.68105
0.41332 -0.821341 -0.393148
0.143441 -0.829477 -0.539808
-0.260375 0.896751 -0.357831
0.570138 -0.318538 -0.757282
-0.594789 -0.644377 -0.480629
-0.631651 -0.158226 -0.758935
0.91478 0.246502 -0.320023
0.29862 -0.523515 -0.797971
0.432168 -0.61327 -0.661159
-0.542029 0.315057 -0.779066
0.40923 0.287247 -0.866037
0.396016 0.0446352 -0.917158
-0.0527113 0.361284 -0.930965
-0.696223 0.325888 -0.639586
0.700502 0.616142 -0.360091
0.138358 -0.11582 -0.983587
0.725144 -0.463506 -0.509243
-0.351784 0.286291 -0.891227
0.17407 -0.278789 -0.944445
0.231589 -0.0190802 -0.972626
-0.338019 -0.40526 -0.849416
0.775168 -0.419777 -0.472125
0.763712 0.403888 -0.503606
0.612714 0.0902523 -0.785134
-0.561219 -0.0498683 -0.826164
0.110229 0.0466963 -0.992809
0.559023 -0.0565893 -0.827219
-0.963591 0.0995227 -0.248168
-0.469865 -0.843797 -0.259296
-0.80472 0.537205 -0.252658
0.749639 -0.569825 -0.336661
-0.451746 0.339621 -0.824975
0.626147 0.756148 -0.19021
-0.0531837 -0.0956371 -0.993994
0.393205 0.720208 -0.571567
-0.174314 -0.135019 -0.975389
0.5571 0.77276 -0.304109
0.49646 -0.106657 -0.861482
-0.0707332 -0.476322 -0.876421
-0.192931 0.186353 -0.963354
-0.517251 -0.623215 -0.586562
0.487666 0.0863473 -0.86875
0.720199 -0.0422722 -0.692479
-0.547612 -0.614044 -0.568394
-0.36251 0.680137 -0.637181
-0.790425 0.591279 -0.160058
-0.0768691 0.00599002 -0.997023
-0.488759 0.722402 -0.489131
0.160019 0.0261349 -0.986768
-0.224558 -0.151471 -0.962616
-0.143586 -0.472519 -0.869545
0.653264 0.292627 -0.698295
0.116023 0.982275 -0.14722
0.282743 0.18819 -0.940554
0.210043 -0.759144 -0.616102
-0.16496 0.19224 -0.967384
-0.140408 -0.110895 -0.983864
-0.34033 0.656296 -0.673387
-0.554175 0.559931 -0.615928
0.378119 -0.300163 -0.875744
0.0827382 -0.490311 -0.867611
-0.0653495 0.838225 -0.541394
0.710066 0.278494 -0.64672
-0.276298 0.821174 -0.499332
0.636625 -0.390262 -0.665135
0.585793 -0.793511 -0.164884
-0.169981 0.115502 -0.978655
-0.511108 0.34969 -0.785166
0.247976 -0.31546 -0.915966
-0.283773 -0.643762 -0.710664
0.418637 0.639635 -0.644678
0.469768 0.76008 -0.448995
0.0596356 0.648836 -0.758588
0.0708301 0.90508 -0.4193
-0.170177 -0.319487 -0.932184
0.0833384 -0.711265 -0.697966
0.23388 -0.868355 -0.437331
0.412955 -0.1776 -0.893267
-0.509058 -0.114576 -0.853072
0.807282 -0.0635768 -0.586731
-0.0787841 0.13614 -0.987552
-0.573834 0.509588 -0.641119
-0.693812 0.027939 -0.719614
-0.0660582 0.906252 -0.417545
0.427915 0.404273 -0.808364
-0.566087 0.807027 -0.168087
0.344916 -0.73128 -0.588441
0.812012 0.329225 -0.48192
0.483564 0.139905 -0.864056
-0.638441 -0.680256 -0.360062
-0.0650197 -0.0148739 -0.997773
-0.233187 -0.133424 -0.963235
0.375216 0.640016 -0.670517
-0.469134 0.276262 -0.838805
-0.797165 0.0126617 -0.603629
-0.149899 0.52866 -0.835493
-0.605306 0.239877 -0.758988
0.0626411 0.259317 -0.963759
0.735157 -0.663622 -0.138381
0.234623 -0.613815 -0.753779
-0.24271 0.134251 -0.960765
-0.52183 -0.720998 -0.455911
-0.367244 -0.0953186 -0.925228
0.858759 0.0183095 -0.512053
0.119716 0.523529 -0.843555
0.401165 0.66438 -0.630608
0.636828 -0.367387 -0.677848
-0.538311 0.19077 -0.82087
-0.172674 -0.606533 -0.776081
-0.954212 -0.292743 -0.0614984
-0.690482 -0.593167 -0.413988
-0.420145 0.273701 -0.865197
-0.0625524 -0.446992 -0.892348
0.340033 0.659353 -0.670546
0.587486 0.493711 -0.641179
-0.18788 0.166937 -0.967901
-0.16823 -0.569021 -0.804931
-0.762113 -0.126401 -0.634986
0.261381 -0.839506 -0.476351
-0.675496 -0.601296 -0.426788
0.29526 0.426323 -0.855027
-0.387314 0.895979 -0.217277
-0.0972122 0.542095 -0.834675
0.03095 -0.00701386 -0.999496
-0.096682 0.612203 -0.784767
0.517712 0.405095 -0.753573
0.128209 -0.687518 -0.71476
0.54106 0.348696 -0.765287
